packet_rate,avg_payload_size,unique_ports
386.9003745418821,360.59309127635294,1
66.16809627772247,541.0022144977365,14
421.1766413158297,1974.0070273423767,14
231.00960027838974,1916.0987031333525,3
192.9228089855419,598.9497205833118,4
142.23934937972942,1883.45991908778,12
189.70445003629104,910.0437458848122,11
363.5097257505956,1319.2277712119585,1
270.0017271501889,620.634277476587,19
389.69899865342944,1313.1234144234054,10
382.29937619732067,758.9559691132331,5
19.784550870060045,837.7582083735202,19
311.67742670558016,625.4061150204335,15
29.611317530460155,1509.065828851054,10
415.49035559898283,960.5627412215928,7
38.23172667104234,1286.3728647679034,4
53.65650420387302,899.9379443889466,8
216.53583274518436,1773.7430317017847,18
437.32713594069435,338.89017393711987,14
490.9457034528685,1900.8987372975262,5
346.0374635676929,1336.043597527911,14
307.8912567808379,1636.6248425120577,3
495.5587156316656,984.0236013217882,3
82.0457221486049,1310.6157996688532,18
269.8156891500513,316.0968931679483,18
303.1298980881969,843.9665413883611,18
375.231388440096,422.2513843598477,2
374.77770141949014,636.8381531662939,6
338.30780082662267,1895.3622174642871,17
412.849983049199,1071.255007099091,2
96.1196032778192,228.60073664295123,4
466.3104748338009,1780.2514482948213,17
226.44968473158528,934.6203583028891,20
302.5616732097115,290.23890905089684,17
454.5420326759166,1832.3900173508114,12
105.86879878513693,1104.7217469559027,6
399.8106721372188,240.11972384573824,5
477.2806666261665,267.39072746702516,14
432.8654644037785,437.39425578150787,17
150.66378032563878,535.0768283648175,1
65.70782652157922,159.96600459506953,8
154.89888820032203,390.6924216262521,15
256.8684852282739,1961.2436022324016,2
460.315535015373,1809.989795952112,7
200.88043976126042,1183.9841125800363,6
450.1265464362581,810.5266521613623,14
494.7763060076518,455.36124575982575,7
334.8307881799527,1713.0783657232535,4
377.9524316586293,318.69284883469373,13
215.4949361648343,1079.0483670045817,5
59.589003051853894,1603.2880190294704,7
454.760937542529,1166.6373285214793,4
20.360764460634268,1496.5097086182852,6
279.2251501859693,1516.0022929006038,4
322.6038976294352,250.101809486165,18
301.50277456373857,1223.6433130660953,7
284.8509527668985,1899.8267982553473,8
190.0184322083889,1728.306131775873,16
54.7865030370425,216.4703650816387,5
288.5405633315594,1600.7062229025225,16
272.46981695087,1467.8928150142729,6
32.38256534551955,1914.2047710396084,13
368.67804054631404,966.8186116973657,20
159.26087387940805,332.91392624098614,20
294.1233516989935,1570.3830291203988,5
103.97348482928531,1387.1545535337991,7
215.28776329549615,1287.5678732944375,8
273.18442990628813,1989.1467734375124,13
62.20128772789488,1511.7577967481063,16
279.5079874025161,521.4524730672304,14
99.73537738676637,1176.1930748204595,17
387.790713460257,620.5048009414922,1
80.11626596198298,1421.9504541405995,6
62.109406855197065,802.8422449148392,15
275.1179735064363,1595.502192653076,4
488.7136969580601,1542.404915104716,20
75.51992469440322,1982.4798598444866,18
162.71219878916398,1084.486181271537,7
306.23304153852837,731.0100200844971,7
96.41155069386873,626.9091822922329,17
280.75025181985694,1506.8617934127342,12
183.98531248663235,194.3659872838781,4
166.14616865362976,1092.3227399885855,16
262.92317875365995,1166.8542994643637,15
219.48209001425388,1365.5255483998133,8
381.6819044965546,1090.244653594817,11
147.80471705630976,1828.781572586157,13
266.96851598678296,1783.0083072871953,6
222.56621062130208,1312.920688116637,4
47.6202587689591,790.3886617980617,10
393.7967787623828,593.8495231662922,5
384.61334984877413,1783.7144201702458,8
465.3124414266565,151.4998182341009,16
480.05969708075423,653.0810027532417,15
431.34084338685386,1215.5134287337276,1
482.7539638174461,1244.5336189334398,8
289.2908240317053,222.92716196978603,7
330.14505947948334,1253.4872038098556,12
15.186777531485758,623.388831781157,19
89.90759128153097,231.61066551035387,3
337.29886258931265,1541.2860503131803,20
66.87176855517507,711.6062024044855,8
256.125757548143,1029.2409067060953,5
383.0679732677303,919.2804754922622,4
469.1754245452082,391.92629595140704,10
406.14943314400097,1283.4038357799059,14
471.95859604506546,1554.7117310856581,14
461.0441363639219,402.606463785809,16
335.7371162933475,1327.089468583213,14
210.25195604297448,244.74179575227083,7
276.29148539938177,1717.914188884058,10
312.90524446763175,906.3353490912015,13
339.1399483440079,1956.691185788453,20
420.22175693516124,1348.2790870141298,18
487.7193173512275,1594.6316081013563,1
349.92742559609786,1042.6681385600036,17
23.846083133161592,1171.7606753357684,12
417.1769566212818,1504.4784418195452,1
208.940941337561,1238.3503047450338,4
78.48660860876265,979.5272352302796,11
389.4804683445971,1303.4097631090324,7
112.47840916953164,184.27738444620888,5
494.618630218149,264.4733317129824,12
240.78896773788705,1907.3441113334375,20
128.7062530061106,1322.1430655711097,20
208.72901995028053,153.31426457834797,10
471.49308738757196,434.5901911590819,14
364.9753200838955,1033.0573083450108,13
32.62437389672627,177.2388253006493,1
132.33473726607417,1262.88981960018,16
167.88262444263844,1036.0719516261552,17
177.05706707115982,378.16100110989083,4
59.28402941116257,567.1623153834521,8
49.135589692138765,1856.885796696521,5
12.735082164564915,561.9739043586255,17
113.83657083952994,1523.7600941982305,1
425.03238770397166,100.21627236328322,10
476.99835685805465,531.1232854297722,8
192.87835019283756,368.10899646447217,16
278.5839633354021,663.3442865456824,2
231.78633163984645,1743.5823567496968,4
135.5281555199286,594.8970763399038,19
358.5514765827085,1474.0123605363551,17
385.52220439891227,1096.157223047924,11
382.6094878552817,871.3675192120462,6
354.20882498519967,718.3519983897835,6
492.9029969864718,1210.607660481867,14
345.7922892173094,420.0775205715041,2
184.09277807659953,1154.4415809741463,20
423.30874774306693,962.1767856186947,9
324.38591557057845,1421.5394476464612,17
268.1326682681461,890.4744399687534,19
72.52699653243621,1832.7488650817018,13
488.3052195945718,1282.5514511738218,15
224.02057273481154,402.2437817129569,16
229.78687560795444,794.4216408354222,8
211.87718669766267,1781.9457817034356,7
213.72362328027944,1033.2642929808194,15
464.4066585146062,1611.9949753244698,4
480.3337945931033,1986.3484939315763,9
323.28700727174623,341.6628290185506,18
496.3520872078634,1725.8410413330478,16
330.571367270349,1222.5177176088187,15
191.4370250747322,1932.5740526326917,7
252.54175542983842,1581.2206770905493,3
201.704636873593,692.573961680188,5
349.1010970153069,920.7321403429004,16
177.0973265851342,392.18957128814657,17
403.35885861219197,609.3956534097654,5
45.93471649598475,478.721577209272,19
326.6905234538922,977.0923470966328,18
155.8845049241248,550.7338321458897,19
14.905045308922734,567.3802411163729,6
282.11713850658987,410.0462304958574,5
383.19319147750383,600.6977650560694,11
25.359707842045886,1369.93146652143,7
102.07071925230674,203.8770127504047,11
432.9513917139996,691.4615760207814,11
19.178383962644034,1536.2979216385372,19
420.42469822159313,202.32141013107912,18
368.6177110128705,919.114718816762,9
241.25827483428924,167.72394652273238,9
365.9109259936432,146.7796584012542,19
174.22181283273449,348.20607721806135,9
42.92698766533339,1647.2808381735717,16
342.01472159905916,286.5089055195832,6
16.474202739604713,565.033954216143,6
394.22592810862545,1936.2623917161557,17
244.02310266741955,1062.1869272662288,10
277.4052427039074,1116.6479160033177,15
335.8605149924072,1539.9907680085523,5
118.08542856157634,1040.683403906039,1
429.2734541209013,669.9452860849073,15
102.90805014295398,1674.5586508537,4
49.0215827073228,1939.8471227445154,6
160.31635709379452,353.18743212678305,13
182.28376773511832,357.88816765144094,1
173.5471959823755,1845.9209018932343,17
303.9795541068757,363.11070079908035,7
290.96131445723466,1987.5931376323974,20
330.9366668403523,191.5349536993332,2
42.70762088277563,425.9839091774239,18
245.9245867907784,1725.4491532036848,6
117.48329140252604,386.5680550623392,6
76.66529964031497,384.6963031684158,15
110.39988128800799,1625.5029201785367,17
244.32073289809304,717.1025329363172,11
184.35247971224973,1308.7372549963143,10
237.2806440516794,1716.1920468616793,11
88.3158004635718,1329.123383745839,19
459.2745931530939,213.22762029777581,1
201.67301108108092,1299.2829580716643,19
131.54499225512782,861.4460375074883,20
295.4050627153165,416.01642878156207,20
178.16428519647891,1743.3548133349095,13
132.4292574851135,1704.5751856612428,10
169.53536006317574,839.3087892733759,5
87.76393434349087,1330.7250415672456,20
173.0432582817838,833.9921487394789,18
35.654181829018036,1191.2469376700817,18
80.26171408500895,1031.8039295316987,19
288.43611645307897,1066.3025809994524,8
228.69572861619855,1381.0609093481876,6
368.31633109966623,691.0009792561191,16
388.6384913581647,1087.4744548773745,20
206.75787058467327,497.4536853631176,3
191.1462955229035,1105.3272645523357,8
217.1306206366559,261.46238465624447,7
24.961178107854245,500.3649438899439,8
69.4617008327534,673.3310996988877,7
115.0511720467488,280.5744556481178,9
373.0899159141665,308.0056937160481,8
275.5906639839776,611.0313374526127,16
367.3211521047613,1333.5081805292912,5
126.48333986916401,668.2687694907231,11
307.9811321346138,1349.9660448007808,12
30.67132652965182,724.2860171967503,4
119.35134814550776,1682.6322138897767,1
413.6433739825849,864.4109426411193,4
262.7403711945376,1098.0373226143893,20
58.19821653562842,328.9187367730702,6
481.1531544253041,1265.2817261283246,19
224.61578794709655,896.2647727973776,4
278.0662771390315,246.2943889404683,11
109.86955015090565,1252.6935463321288,20
262.01595857661766,816.1424015285633,15
81.41642175261644,1057.642525507953,17
22.177511998181615,331.399463663347,3
295.22264267407604,875.6502912363388,6
269.0290772030363,1037.2394619577844,6
114.87592702093755,1982.4665387844998,2
104.01459994622523,1809.758325709222,5
136.2344737450337,1916.3054726560372,17
142.25237169479203,1102.6942120094313,7
408.7143576069028,167.53573118218065,13
476.14837683211573,1954.7978919544082,17
382.58365274151686,691.6812134692351,8
251.6247336354596,1094.6135418822305,20
132.3453450286494,717.330059150201,15
472.26944021892535,1973.2869755564038,7
66.13398140406304,549.1159898191746,7
13.797012594288713,1557.959891523818,1
111.42375730646756,1506.5886327587225,10
31.897996717039963,1559.7287909822264,16
46.69118755270719,386.9267500607229,7
111.36114770093246,1787.3159846871313,16
439.62337369643035,547.4052775424295,9
372.69475528608314,816.6533782097644,14
352.43486401597175,1475.390735975584,13
238.01962680363584,697.6642587705603,18
59.96364775118365,1356.4403661685894,4
48.52234017606841,906.1297508218064,3
488.9521340208792,470.18168709581244,17
36.594261772692235,603.3313903695492,11
92.19815270852503,228.90744256909738,8
97.63523291665015,1065.377933831899,8
406.9297989394076,1068.2269564974376,5
326.91769447598404,778.1564560704238,7
264.221643415755,502.3398917659895,19
29.494813053461286,1745.9597822458334,15
120.52986500920983,1669.7837321593834,11
60.0311958939393,480.4149714694725,7
154.76654051151488,1189.6576625836465,8
82.06776619914469,127.40233727975033,11
51.81224465252066,1951.9638413452926,13
327.6752736486899,949.4138100909054,4
153.88281393477837,1925.7304220185908,14
126.86457912342492,1346.1519377849472,4
51.526561501083215,1214.3339378305923,13
205.1210253530431,693.9322772001301,8
244.49784065259712,1227.043296432802,4
440.3698468702053,727.309950935353,11
60.13960052445719,514.6759402227087,14
395.1123695645199,149.8696615170545,15
483.53353436522593,793.1544481023354,1
31.961225626810194,198.1401798981114,13
444.1127806757389,1381.9376668944556,5
145.5124561797549,1010.8768754872159,7
210.82188397123153,1882.0770083613181,20
20.80904741451881,1350.3694439382527,19
201.71178162536802,1619.0356174795327,1
113.27268535510022,764.6013271178954,11
87.83948223551019,792.7585559777614,3
108.27891286070955,1130.068049708162,1
194.52316768295074,1728.7191758430934,15
86.34997387117849,1094.6641400811473,10
108.53239529886807,1811.637065429234,9
177.1929771963463,833.6183365172253,18
11.84162579311444,944.0507710167524,6
74.9133115716274,1030.7615104190336,19
51.75095518062711,1985.766013402293,8
417.48649236566314,1041.6325089557513,2
381.57886353031506,526.3517618462088,15
303.3011644484572,884.985026621404,4
99.28707572509553,162.06152241832632,4
297.236971870419,1261.312708403441,8
497.90381334816277,155.3494460357457,15
268.48975885129073,421.4110488939881,7
376.860675046079,327.31152404320153,8
303.5638652113171,270.9794626520843,18
113.5905419021777,136.4837527642384,14
188.81260829754584,160.72775333615866,19
62.8974906361248,410.7629973457524,8
335.8351319819861,697.4774293402722,18
125.68672482121629,1312.4332378369008,12
357.48157329191093,1740.2638649230685,13
226.725724902957,188.80726803754484,10
17.35635908923546,453.86740417945447,9
97.26859851047351,1613.0670581887257,10
135.52119369736292,1664.3119185615449,9
102.40362312216268,570.69029881438,8
126.36234106184709,449.3591182184415,8
388.3781458560448,1517.3742526550125,14
287.4200403952781,1522.312522047568,20
450.8608274834388,1809.706903299764,17
50.046103841689444,1617.904265406105,20
156.0655619817431,1083.9949175904121,18
412.35870930218806,766.8035530461165,2
63.935972349773984,1746.421210663193,16
279.4180978441507,789.9334407637446,16
392.72694841464784,492.79657179052504,12
373.67797340619234,1002.5356604514099,1
132.7207863595439,1493.6410934897783,20
97.1676210259514,1101.7717663880142,2
439.96975273810835,1313.9780270806264,8
195.1687300307846,139.0769637333287,10
483.56226289093655,101.71105360986552,17
66.97892464153324,1647.8945181164509,7
260.2088742073795,1184.3125839562988,2
116.18248054929954,992.451444560197,12
123.95233810296192,1952.7919941753973,19
206.19249282552147,328.69802615143857,6
499.9812632260818,744.4558316681613,6
225.5276551202639,1189.6306222169285,9
73.68828113415104,1404.5169265442362,6
376.0954360928996,136.93907767116687,13
300.927277198393,934.8102612585144,4
453.27541155879373,1312.7660398820356,17
20.497099731466463,350.2713412403739,6
417.02863954024184,693.0320200372092,20
210.9966481128454,1629.7365291541541,10
132.96772092667146,723.2048276790541,4
441.57500613444245,1043.6864946017681,10
254.17156805699963,1798.4691784451816,16
46.64814829537651,334.0137178974961,19
100.60737101703432,539.697743884285,12
28.448236832957345,689.0494827863198,9
296.79998803127165,1379.6147803830866,15
348.70155641428113,1574.2048770336758,3
325.752509800236,359.6808821334033,5
181.9654973919663,1133.3276516037793,20
232.17814049554542,1297.0292319229065,6
16.343165681316023,236.29850239121123,11
247.70136937728785,1966.5851765335128,20
122.1929275298341,109.27530118854317,1
223.502482512534,834.7619961348572,10
43.60585300586641,133.5548809525982,1
46.18369436177839,832.3772505149334,5
261.8064291813605,352.24622210969153,10
319.81900418874625,1768.4962048177244,20
51.97672061770246,604.8436926811777,19
238.58708711794256,427.52711490876845,4
201.64867530269842,1556.7083041074522,2
318.03077637525035,1041.6069537428302,19
387.82830861837454,535.9934121090632,1
111.33426942601903,435.57995578124746,3
362.8624027589227,1615.501787898558,5
246.33351998323928,248.2994246490274,19
253.7329521936432,943.5269823572156,16
237.15462956832323,1161.2394885538467,12
350.0356844632444,1054.5399781004403,3
487.59864433499865,574.2842831092607,17
237.6884285491456,961.4899182519263,8
357.8216840779723,630.2707356796973,11
441.7306639737419,1063.0479124240437,19
247.69150755085,1398.5089244133296,2
180.71300298533822,1845.3906831499323,13
37.437705455563616,1160.260130616861,13
481.04486810677133,1148.5671403845638,5
418.9723461943285,668.5660431798386,20
326.6324587301498,993.3657828730659,4
95.76463258033334,1922.1494743620362,7
382.76892089749543,114.81882842222839,18
382.51790448850124,196.3013180642933,19
32.33712661301519,1854.315493679954,12
115.95163134473923,1244.4946683230548,1
55.57138559819318,257.0545940039376,11
261.9007291922445,218.87589837864329,20
391.8414991124121,206.14410323463224,11
218.8190035769139,1079.1024951279353,9
57.88974569280016,522.0296924552351,4
172.24431436837963,1207.3245745406073,11
321.20791022399976,1862.9243255002336,3
136.2426060580791,1515.3271168763008,15
